58277.000000	66457.000000	63724.000000	59955.000000	55229.000000	61715.000000	54944.000000	61599.000000	55815.000000	50880.000000	54643.000000	54201.000000	67560.000000	60021.000000	49435.000000	61356.000000	54359.000000	54781.000000	55889.000000	58763.000000	53457.000000	51253.000000	58826.000000	57505.000000	56305.000000	58369.000000	54897.000000	63655.000000	56407.000000	54570.000000	62656.000000	59534.000000	60178.000000	62136.000000	63002.000000	64730.000000	55839.000000	65326.000000	61527.000000	54595.000000	55337.000000	58536.000000	55730.000000	64817.000000	61626.000000	59149.000000	65371.000000	59408.000000	66258.000000	53750.000000	53568.000000	65565.000000	55457.000000	57720.000000	61971.000000	57615.000000	50768.000000	60167.000000	61621.000000	51485.000000	60683.000000	64728.000000	60734.000000	57324.000000	58061.000000	54239.000000	53440.000000	64672.000000	57712.000000	57163.000000	57761.000000	50469.000000	55437.000000	57118.000000	53422.000000	64465.000000	57073.000000	52760.000000	62793.000000	57693.000000	62875.000000	65343.000000	64180.000000	59479.000000	68357.000000	57779.000000	57990.000000	64261.000000	65106.000000	59845.000000	58945.000000	57734.000000	52242.000000	60754.000000	59247.000000	53801.000000	66462.000000	55092.000000	66062.000000	63938.000000	
51703.000000	67380.000000	58124.000000	57816.000000	51790.000000	61901.000000	48623.000000	61020.000000	53670.000000	50837.000000	59717.000000	52562.000000	62042.000000	53997.000000	48707.000000	60446.000000	55241.000000	52209.000000	53489.000000	54321.000000	54377.000000	51032.000000	60186.000000	54353.000000	50494.000000	56122.000000	51384.000000	62188.000000	52311.000000	53382.000000	59924.000000	53570.000000	58779.000000	57740.000000	61242.000000	61979.000000	55442.000000	59517.000000	56923.000000	52189.000000	52391.000000	58028.000000	50775.000000	58056.000000	58951.000000	55120.000000	60957.000000	56596.000000	57675.000000	56661.000000	54546.000000	60077.000000	55777.000000	57680.000000	64727.000000	54967.000000	49596.000000	58591.000000	57010.000000	53275.000000	55358.000000	62160.000000	55398.000000	60091.000000	57884.000000	52094.000000	53837.000000	58896.000000	53924.000000	57077.000000	56674.000000	50565.000000	52456.000000	52905.000000	55787.000000	60971.000000	55421.000000	54474.000000	59039.000000	57476.000000	58353.000000	62972.000000	63123.000000	62222.000000	63930.000000	52599.000000	54169.000000	62255.000000	55225.000000	60052.000000	53697.000000	56828.000000	51940.000000	56530.000000	58045.000000	52364.000000	61862.000000	53854.000000	60740.000000	57023.000000	
59037.000000	66486.000000	65386.000000	55345.000000	54323.000000	60922.000000	55134.000000	62922.000000	53693.000000	48554.000000	58793.000000	56494.000000	67553.000000	54847.000000	49350.000000	60457.000000	57754.000000	54078.000000	55202.000000	57046.000000	51042.000000	51969.000000	60708.000000	58449.000000	54365.000000	59845.000000	52460.000000	59901.000000	60259.000000	54189.000000	59314.000000	58464.000000	58524.000000	57892.000000	58767.000000	61301.000000	54008.000000	57465.000000	60286.000000	55515.000000	51685.000000	56233.000000	55549.000000	66777.000000	59909.000000	59736.000000	61822.000000	56912.000000	61359.000000	52311.000000	50959.000000	61593.000000	56651.000000	59573.000000	63526.000000	62850.000000	50995.000000	60373.000000	64756.000000	53084.000000	57273.000000	61939.000000	59234.000000	55811.000000	56850.000000	58038.000000	54692.000000	65272.000000	58620.000000	62127.000000	57513.000000	49908.000000	55194.000000	51056.000000	52674.000000	66631.000000	59173.000000	53464.000000	59547.000000	57244.000000	58345.000000	65122.000000	65650.000000	64661.000000	64617.000000	58559.000000	57612.000000	58651.000000	63251.000000	60231.000000	56597.000000	53267.000000	50889.000000	58477.000000	59933.000000	55877.000000	64126.000000	53814.000000	60152.000000	57855.000000	
63308.000000	67386.000000	63892.000000	61746.000000	62062.000000	70612.000000	64386.000000	60570.000000	57372.000000	50446.000000	64928.000000	60271.000000	71268.000000	62357.000000	57764.000000	65995.000000	61720.000000	60912.000000	59160.000000	61575.000000	60853.000000	56910.000000	64894.000000	63259.000000	58868.000000	62034.000000	55313.000000	70260.000000	59371.000000	56591.000000	70299.000000	61107.000000	59181.000000	67556.000000	66932.000000	65020.000000	61280.000000	64844.000000	61431.000000	54718.000000	59974.000000	58297.000000	62294.000000	70854.000000	65547.000000	64189.000000	63919.000000	60625.000000	66725.000000	60306.000000	62496.000000	63311.000000	64883.000000	62515.000000	62941.000000	57068.000000	52382.000000	63655.000000	61166.000000	59156.000000	64114.000000	67918.000000	62500.000000	63674.000000	62967.000000	62436.000000	58662.000000	64761.000000	67064.000000	64853.000000	60383.000000	54504.000000	58161.000000	59658.000000	52596.000000	66492.000000	64600.000000	58140.000000	66749.000000	64186.000000	59512.000000	71238.000000	68598.000000	67694.000000	68084.000000	60605.000000	67514.000000	64365.000000	67736.000000	69469.000000	57643.000000	62137.000000	55145.000000	63497.000000	66784.000000	57926.000000	74305.000000	64187.000000	65908.000000	68366.000000	
55760.000000	65450.000000	59334.000000	54875.000000	56218.000000	63279.000000	55354.000000	61168.000000	51429.000000	48419.000000	56689.000000	53028.000000	63739.000000	59469.000000	49235.000000	58864.000000	53459.000000	57730.000000	57479.000000	58082.000000	51932.000000	53937.000000	60897.000000	55962.000000	52910.000000	56103.000000	54004.000000	63179.000000	56072.000000	52435.000000	58141.000000	52572.000000	56970.000000	60991.000000	60750.000000	59415.000000	50872.000000	57853.000000	59786.000000	55536.000000	56356.000000	61265.000000	51926.000000	67131.000000	60189.000000	58660.000000	60781.000000	55136.000000	60287.000000	55147.000000	51432.000000	58509.000000	60163.000000	54159.000000	64646.000000	57398.000000	55862.000000	63361.000000	60269.000000	51737.000000	56923.000000	65182.000000	54497.000000	56618.000000	56103.000000	57330.000000	57735.000000	65767.000000	55995.000000	60288.000000	61516.000000	50915.000000	56451.000000	55453.000000	54013.000000	62782.000000	59004.000000	55086.000000	56658.000000	56049.000000	59234.000000	61383.000000	70786.000000	63395.000000	69287.000000	59060.000000	62295.000000	60516.000000	63073.000000	61242.000000	53566.000000	57605.000000	50477.000000	55620.000000	55520.000000	52386.000000	65987.000000	55040.000000	62181.000000	60166.000000	
56747.000000	69347.000000	66360.000000	61944.000000	63391.000000	66885.000000	58896.000000	71013.000000	54826.000000	55302.000000	60202.000000	51994.000000	65012.000000	58242.000000	54326.000000	66363.000000	59436.000000	62075.000000	59461.000000	59786.000000	52269.000000	58981.000000	66235.000000	60037.000000	57426.000000	57937.000000	58008.000000	66649.000000	58474.000000	58045.000000	66590.000000	58429.000000	59617.000000	65362.000000	61000.000000	63087.000000	54025.000000	65386.000000	64356.000000	56075.000000	56645.000000	60990.000000	62551.000000	67605.000000	66803.000000	62130.000000	69536.000000	62835.000000	64526.000000	60445.000000	56210.000000	61162.000000	60640.000000	64861.000000	70007.000000	62082.000000	59291.000000	65167.000000	63691.000000	55844.000000	58194.000000	66494.000000	59562.000000	61639.000000	59908.000000	56883.000000	58935.000000	66101.000000	60186.000000	64104.000000	62939.000000	54180.000000	57345.000000	61102.000000	57255.000000	68431.000000	65151.000000	56189.000000	66430.000000	59029.000000	62648.000000	69972.000000	71712.000000	67233.000000	72254.000000	62302.000000	62909.000000	64867.000000	67465.000000	66297.000000	58936.000000	60268.000000	56452.000000	58742.000000	62332.000000	61090.000000	74852.000000	60025.000000	65798.000000	60929.000000	
58968.000000	64585.000000	61183.000000	57725.000000	63029.000000	65830.000000	54353.000000	62356.000000	49599.000000	48739.000000	53842.000000	57160.000000	69239.000000	55729.000000	50584.000000	63864.000000	57262.000000	55756.000000	58503.000000	58188.000000	55351.000000	54040.000000	60604.000000	59058.000000	58114.000000	53323.000000	53431.000000	59613.000000	55725.000000	52690.000000	59896.000000	55937.000000	55556.000000	58059.000000	59042.000000	59679.000000	53815.000000	60791.000000	59494.000000	52237.000000	51673.000000	57802.000000	59117.000000	65372.000000	60980.000000	60683.000000	59131.000000	60745.000000	63812.000000	53561.000000	56601.000000	57106.000000	58283.000000	60172.000000	65020.000000	58049.000000	51457.000000	63382.000000	56961.000000	53978.000000	57190.000000	62219.000000	63183.000000	58226.000000	55980.000000	56251.000000	56357.000000	63115.000000	60113.000000	58846.000000	59025.000000	51686.000000	52142.000000	59056.000000	54287.000000	64545.000000	57997.000000	55081.000000	62937.000000	57192.000000	58960.000000	63432.000000	72060.000000	59547.000000	69116.000000	58692.000000	62547.000000	60283.000000	61989.000000	62148.000000	51653.000000	58517.000000	52819.000000	57022.000000	55559.000000	59133.000000	68477.000000	56822.000000	64176.000000	60886.000000	
55823.000000	66817.000000	63398.000000	61803.000000	60568.000000	63163.000000	56774.000000	63908.000000	51939.000000	52638.000000	58111.000000	60200.000000	66132.000000	55786.000000	54924.000000	64346.000000	56833.000000	58375.000000	61650.000000	62318.000000	59572.000000	55565.000000	59760.000000	58792.000000	55073.000000	62230.000000	57020.000000	64611.000000	60112.000000	57850.000000	63680.000000	59500.000000	56570.000000	61936.000000	61766.000000	62501.000000	56230.000000	58187.000000	61651.000000	55119.000000	54806.000000	60355.000000	60116.000000	66863.000000	63924.000000	59035.000000	59582.000000	58474.000000	62000.000000	56385.000000	54183.000000	62096.000000	65984.000000	60734.000000	63302.000000	59562.000000	52686.000000	62538.000000	63438.000000	53069.000000	58977.000000	65045.000000	59526.000000	60603.000000	58436.000000	59207.000000	56701.000000	68769.000000	60560.000000	60879.000000	61143.000000	50142.000000	56285.000000	56976.000000	53999.000000	64385.000000	60507.000000	57599.000000	58840.000000	58591.000000	58736.000000	67469.000000	71634.000000	65421.000000	69268.000000	56847.000000	64011.000000	60638.000000	62830.000000	61217.000000	56187.000000	57852.000000	48293.000000	58424.000000	62919.000000	57723.000000	66802.000000	57817.000000	64729.000000	65263.000000	
59181.000000	70463.000000	66625.000000	63610.000000	61098.000000	69630.000000	60573.000000	70232.000000	54345.000000	56253.000000	64857.000000	57261.000000	73658.000000	59366.000000	57055.000000	67496.000000	63368.000000	61023.000000	62564.000000	58514.000000	57724.000000	57018.000000	68077.000000	61547.000000	59377.000000	60013.000000	56878.000000	67468.000000	62280.000000	59119.000000	66037.000000	61655.000000	59415.000000	64183.000000	63385.000000	65080.000000	61686.000000	66552.000000	64021.000000	57618.000000	58422.000000	61667.000000	65802.000000	66858.000000	67248.000000	62410.000000	63040.000000	62509.000000	66839.000000	59868.000000	58113.000000	65479.000000	61862.000000	65239.000000	69683.000000	65220.000000	60171.000000	64991.000000	63442.000000	59835.000000	60782.000000	67930.000000	61901.000000	65133.000000	64132.000000	60238.000000	60095.000000	62298.000000	63250.000000	63587.000000	62263.000000	54121.000000	55401.000000	60508.000000	57546.000000	71484.000000	64832.000000	59270.000000	67029.000000	64153.000000	64192.000000	68177.000000	73863.000000	69226.000000	69323.000000	59776.000000	65909.000000	67320.000000	64146.000000	65578.000000	57365.000000	62192.000000	57058.000000	61683.000000	64209.000000	59226.000000	71375.000000	58895.000000	64680.000000	63011.000000	
56357.000000	66164.000000	59958.000000	62384.000000	60795.000000	67144.000000	58179.000000	63062.000000	58603.000000	49460.000000	59480.000000	58608.000000	66055.000000	59121.000000	54431.000000	65069.000000	61135.000000	55451.000000	54902.000000	64224.000000	57154.000000	56800.000000	64697.000000	59789.000000	55326.000000	59233.000000	55599.000000	64069.000000	58382.000000	55166.000000	67748.000000	63670.000000	57263.000000	63995.000000	60957.000000	60440.000000	57944.000000	63043.000000	58515.000000	54849.000000	54518.000000	60881.000000	58102.000000	65734.000000	63953.000000	60095.000000	60720.000000	56719.000000	63793.000000	59767.000000	59040.000000	62336.000000	64377.000000	64976.000000	59436.000000	58164.000000	53785.000000	62629.000000	61277.000000	55504.000000	59768.000000	63117.000000	61734.000000	56929.000000	58578.000000	57108.000000	59743.000000	66357.000000	61833.000000	64924.000000	54778.000000	52978.000000	56368.000000	54357.000000	50614.000000	61914.000000	66421.000000	53143.000000	64839.000000	60438.000000	61047.000000	70667.000000	71244.000000	65674.000000	71503.000000	60503.000000	60714.000000	56793.000000	60649.000000	65976.000000	60705.000000	59508.000000	55511.000000	57344.000000	65853.000000	57265.000000	72370.000000	57006.000000	64422.000000	61832.000000	
58296.000000	65311.000000	62772.000000	56319.000000	57479.000000	69399.000000	53565.000000	63414.000000	56286.000000	49454.000000	55845.000000	56508.000000	66650.000000	57250.000000	52903.000000	62498.000000	56051.000000	55226.000000	57151.000000	55610.000000	55865.000000	51943.000000	61908.000000	56616.000000	59476.000000	58021.000000	53311.000000	60557.000000	57068.000000	53837.000000	57084.000000	57978.000000	56870.000000	62164.000000	59330.000000	64957.000000	56787.000000	65363.000000	59143.000000	52977.000000	54794.000000	53644.000000	56014.000000	62411.000000	63639.000000	59628.000000	62732.000000	60760.000000	65371.000000	55956.000000	58252.000000	60305.000000	56801.000000	59413.000000	63112.000000	60079.000000	53023.000000	61680.000000	64970.000000	56298.000000	59432.000000	65412.000000	60573.000000	58239.000000	60030.000000	55727.000000	52769.000000	60044.000000	60737.000000	60637.000000	61615.000000	52326.000000	53388.000000	58339.000000	55383.000000	62599.000000	57721.000000	53666.000000	64456.000000	54418.000000	62302.000000	63784.000000	65965.000000	62803.000000	66174.000000	58611.000000	56815.000000	60052.000000	58028.000000	64393.000000	52230.000000	59615.000000	54500.000000	56901.000000	61474.000000	56491.000000	68377.000000	57491.000000	62440.000000	62539.000000	
59265.000000	64844.000000	64075.000000	61005.000000	58583.000000	67819.000000	52105.000000	63880.000000	59544.000000	52623.000000	59391.000000	60773.000000	66367.000000	56464.000000	50313.000000	62928.000000	60563.000000	57504.000000	57361.000000	56522.000000	58106.000000	52764.000000	65340.000000	57707.000000	59869.000000	57353.000000	54618.000000	61199.000000	58186.000000	55397.000000	60896.000000	57894.000000	58896.000000	61258.000000	59884.000000	63775.000000	57840.000000	60421.000000	62404.000000	49479.000000	55971.000000	59467.000000	56472.000000	66845.000000	65613.000000	59377.000000	62506.000000	62050.000000	64403.000000	60022.000000	56778.000000	60046.000000	59393.000000	60595.000000	63105.000000	57797.000000	54922.000000	59195.000000	58589.000000	59612.000000	62465.000000	67979.000000	61635.000000	57364.000000	60376.000000	60083.000000	59753.000000	61655.000000	61865.000000	65742.000000	61462.000000	51829.000000	52005.000000	57976.000000	54813.000000	62050.000000	60156.000000	58273.000000	61854.000000	60771.000000	56514.000000	65110.000000	70645.000000	68178.000000	66489.000000	61251.000000	62879.000000	63167.000000	61438.000000	65434.000000	55115.000000	59854.000000	49152.000000	55213.000000	57823.000000	54759.000000	69370.000000	52105.000000	63692.000000	65069.000000	
57058.000000	68632.000000	65980.000000	62166.000000	55177.000000	64353.000000	57696.000000	63623.000000	52939.000000	49992.000000	58018.000000	56767.000000	67034.000000	56297.000000	53462.000000	64469.000000	58069.000000	54074.000000	60450.000000	56655.000000	58535.000000	55102.000000	67489.000000	58685.000000	55328.000000	56780.000000	54351.000000	65228.000000	59316.000000	54046.000000	59112.000000	61443.000000	58389.000000	61868.000000	67666.000000	64168.000000	60032.000000	58768.000000	59882.000000	53895.000000	55944.000000	59438.000000	59441.000000	62578.000000	65396.000000	62152.000000	63075.000000	56638.000000	62329.000000	55017.000000	57299.000000	64120.000000	61624.000000	61941.000000	64919.000000	58557.000000	48812.000000	61934.000000	59724.000000	55850.000000	57655.000000	64916.000000	60545.000000	62754.000000	57640.000000	57747.000000	61002.000000	65330.000000	57971.000000	59958.000000	62056.000000	52695.000000	57569.000000	57118.000000	55586.000000	64436.000000	61508.000000	53053.000000	59263.000000	58487.000000	60296.000000	65641.000000	65482.000000	69880.000000	69622.000000	55407.000000	61314.000000	66281.000000	65988.000000	62441.000000	58586.000000	56091.000000	57123.000000	57456.000000	64021.000000	54373.000000	68034.000000	59039.000000	59736.000000	61426.000000	
57124.000000	66758.000000	62979.000000	58693.000000	57679.000000	60723.000000	49948.000000	64316.000000	52151.000000	47282.000000	55889.000000	55015.000000	63393.000000	52812.000000	51134.000000	60563.000000	55741.000000	54764.000000	53513.000000	57498.000000	56141.000000	55277.000000	61481.000000	60568.000000	58356.000000	55750.000000	49381.000000	64053.000000	60268.000000	58031.000000	63751.000000	57990.000000	56777.000000	61938.000000	59838.000000	63280.000000	52992.000000	56932.000000	62054.000000	52465.000000	52791.000000	55018.000000	53301.000000	64891.000000	62976.000000	58313.000000	60298.000000	59763.000000	60673.000000	55379.000000	55132.000000	59944.000000	55344.000000	59220.000000	64898.000000	57342.000000	49325.000000	64052.000000	60042.000000	53404.000000	55991.000000	64077.000000	60998.000000	57964.000000	55676.000000	58491.000000	56225.000000	61998.000000	56833.000000	61794.000000	60752.000000	49311.000000	51538.000000	57576.000000	51647.000000	61703.000000	61552.000000	52524.000000	60256.000000	61240.000000	56709.000000	63232.000000	61199.000000	65250.000000	70023.000000	57448.000000	59533.000000	62069.000000	62315.000000	59230.000000	55018.000000	57858.000000	50116.000000	55318.000000	60887.000000	53498.000000	66579.000000	55607.000000	64496.000000	56825.000000	
58664.000000	65698.000000	61178.000000	59122.000000	54181.000000	61377.000000	56053.000000	64069.000000	56648.000000	51548.000000	60212.000000	54696.000000	67606.000000	53782.000000	50718.000000	62909.000000	61601.000000	58503.000000	56826.000000	56349.000000	54524.000000	54986.000000	62261.000000	57885.000000	51819.000000	57906.000000	50547.000000	62232.000000	59569.000000	55028.000000	61971.000000	58528.000000	59499.000000	62655.000000	60623.000000	62764.000000	57439.000000	61247.000000	58904.000000	55091.000000	54641.000000	52474.000000	59172.000000	62404.000000	61070.000000	56150.000000	60836.000000	55323.000000	62127.000000	52378.000000	56679.000000	63242.000000	59495.000000	62756.000000	64505.000000	58960.000000	53155.000000	61068.000000	61554.000000	51580.000000	60782.000000	60094.000000	59574.000000	59360.000000	63215.000000	59756.000000	55676.000000	63766.000000	59244.000000	63613.000000	60020.000000	51866.000000	54243.000000	56032.000000	50973.000000	65380.000000	62407.000000	55952.000000	61235.000000	59102.000000	58354.000000	67403.000000	69956.000000	67286.000000	66612.000000	57821.000000	62303.000000	62360.000000	62613.000000	66168.000000	57512.000000	58458.000000	53011.000000	58775.000000	62366.000000	55033.000000	67538.000000	57640.000000	61497.000000	59790.000000	
61809.000000	68867.000000	68188.000000	65618.000000	65482.000000	68052.000000	60698.000000	69862.000000	60163.000000	54282.000000	63036.000000	62464.000000	71404.000000	59201.000000	55767.000000	65867.000000	67862.000000	61750.000000	65707.000000	65715.000000	59593.000000	60502.000000	66706.000000	62202.000000	59077.000000	64804.000000	55771.000000	66022.000000	65006.000000	59324.000000	64945.000000	65602.000000	61565.000000	65327.000000	66657.000000	68340.000000	59349.000000	68366.000000	63306.000000	57911.000000	60360.000000	62434.000000	61675.000000	68060.000000	65673.000000	64637.000000	69134.000000	65085.000000	63748.000000	59512.000000	63930.000000	63706.000000	61125.000000	65985.000000	73303.000000	65136.000000	57311.000000	70020.000000	66598.000000	57956.000000	57699.000000	69667.000000	62735.000000	63109.000000	63849.000000	60445.000000	65614.000000	68212.000000	66859.000000	67907.000000	69251.000000	58186.000000	63671.000000	58780.000000	56396.000000	71274.000000	67110.000000	58369.000000	69789.000000	61668.000000	60546.000000	72096.000000	72362.000000	70889.000000	74041.000000	62496.000000	65188.000000	65186.000000	65776.000000	69822.000000	58650.000000	65032.000000	58055.000000	61746.000000	67117.000000	59632.000000	76621.000000	61410.000000	69103.000000	67719.000000	
60876.000000	75394.000000	69978.000000	63751.000000	61674.000000	70760.000000	65202.000000	72522.000000	66271.000000	58070.000000	65035.000000	59092.000000	72622.000000	59575.000000	55626.000000	67757.000000	62882.000000	66642.000000	66099.000000	60421.000000	59088.000000	58991.000000	72292.000000	60647.000000	58036.000000	65398.000000	57468.000000	72437.000000	63252.000000	62025.000000	68296.000000	61777.000000	67588.000000	69843.000000	66964.000000	71674.000000	58867.000000	65786.000000	65989.000000	58163.000000	62333.000000	66872.000000	62567.000000	71772.000000	69218.000000	66728.000000	69957.000000	64118.000000	69702.000000	62566.000000	59323.000000	66530.000000	65633.000000	66730.000000	72242.000000	65785.000000	57908.000000	67932.000000	70797.000000	57254.000000	64624.000000	71596.000000	62801.000000	66657.000000	67831.000000	63183.000000	63780.000000	66843.000000	64975.000000	68763.000000	66957.000000	60235.000000	58659.000000	62816.000000	58511.000000	70479.000000	72438.000000	63502.000000	67140.000000	61455.000000	67080.000000	70347.000000	74490.000000	76103.000000	72471.000000	66478.000000	68038.000000	71086.000000	68960.000000	72729.000000	62041.000000	63934.000000	60951.000000	63876.000000	68992.000000	58729.000000	77231.000000	66448.000000	65076.000000	66133.000000	
53993.000000	58557.000000	53548.000000	53343.000000	54657.000000	61746.000000	47822.000000	53480.000000	47665.000000	49024.000000	53455.000000	52910.000000	61926.000000	53766.000000	46565.000000	55906.000000	49453.000000	48435.000000	51871.000000	55184.000000	49633.000000	52322.000000	58008.000000	51999.000000	51049.000000	50885.000000	48379.000000	54806.000000	51008.000000	50454.000000	55600.000000	51769.000000	54057.000000	56841.000000	57657.000000	59766.000000	49640.000000	51897.000000	51942.000000	50171.000000	51844.000000	51807.000000	52012.000000	59384.000000	54495.000000	55702.000000	54055.000000	49595.000000	55930.000000	53242.000000	55987.000000	54694.000000	53750.000000	51847.000000	54904.000000	51979.000000	43825.000000	55893.000000	54532.000000	49900.000000	54170.000000	56235.000000	54425.000000	51852.000000	52605.000000	55106.000000	53612.000000	58424.000000	55005.000000	57330.000000	55480.000000	47221.000000	52111.000000	55640.000000	48220.000000	55934.000000	54727.000000	50019.000000	59203.000000	53902.000000	54723.000000	62334.000000	64258.000000	57452.000000	60707.000000	52225.000000	52174.000000	58607.000000	57022.000000	60555.000000	49156.000000	52954.000000	49421.000000	55258.000000	53528.000000	52478.000000	61531.000000	51330.000000	60676.000000	59737.000000	
53351.000000	63064.000000	63464.000000	60323.000000	60627.000000	66278.000000	61281.000000	66656.000000	56281.000000	51480.000000	60336.000000	57213.000000	67262.000000	59829.000000	48318.000000	64606.000000	57575.000000	58540.000000	59011.000000	58381.000000	56819.000000	51893.000000	70471.000000	58834.000000	56574.000000	59669.000000	57390.000000	64833.000000	58985.000000	55621.000000	64921.000000	63495.000000	61038.000000	59917.000000	64133.000000	68731.000000	57300.000000	67004.000000	62138.000000	53892.000000	53347.000000	61766.000000	58392.000000	65380.000000	62804.000000	57242.000000	64798.000000	64134.000000	63167.000000	59176.000000	59126.000000	63206.000000	57958.000000	58952.000000	64971.000000	59076.000000	54910.000000	62768.000000	57908.000000	58006.000000	60151.000000	68154.000000	56565.000000	57614.000000	64032.000000	60009.000000	61017.000000	60709.000000	53605.000000	60582.000000	59882.000000	55459.000000	55823.000000	55946.000000	56861.000000	65116.000000	60660.000000	61935.000000	65430.000000	61701.000000	62812.000000	68017.000000	70839.000000	64189.000000	66517.000000	62125.000000	58765.000000	63837.000000	62247.000000	65692.000000	60263.000000	56794.000000	50725.000000	57079.000000	57951.000000	57541.000000	72632.000000	55109.000000	66493.000000	65316.000000	
51418.000000	60129.000000	61992.000000	59126.000000	57392.000000	60872.000000	54184.000000	59577.000000	52852.000000	51257.000000	53702.000000	51974.000000	62468.000000	56175.000000	50497.000000	64467.000000	56704.000000	53893.000000	57057.000000	57485.000000	56200.000000	55801.000000	60083.000000	57737.000000	51256.000000	50978.000000	53585.000000	60392.000000	58470.000000	51497.000000	60759.000000	57236.000000	57692.000000	55924.000000	56913.000000	62250.000000	54933.000000	56556.000000	57675.000000	53249.000000	50823.000000	58076.000000	56696.000000	67729.000000	63832.000000	59338.000000	58774.000000	57895.000000	58673.000000	53771.000000	50643.000000	60054.000000	58134.000000	59819.000000	64108.000000	58852.000000	48530.000000	60664.000000	61385.000000	54194.000000	56680.000000	59171.000000	54995.000000	56597.000000	56427.000000	57521.000000	56178.000000	65162.000000	56721.000000	58603.000000	55536.000000	47581.000000	53784.000000	52053.000000	49153.000000	62347.000000	59160.000000	49211.000000	60789.000000	54102.000000	57295.000000	63573.000000	66086.000000	65107.000000	66977.000000	57830.000000	55512.000000	56937.000000	63511.000000	58532.000000	56728.000000	52529.000000	53733.000000	55165.000000	60804.000000	56247.000000	65135.000000	56616.000000	59573.000000	53636.000000	
63498.000000	74189.000000	69236.000000	64258.000000	68476.000000	69787.000000	59817.000000	66853.000000	57816.000000	54329.000000	66177.000000	61587.000000	68542.000000	61370.000000	60311.000000	70641.000000	62187.000000	61701.000000	61889.000000	63916.000000	62600.000000	65139.000000	66223.000000	61825.000000	62182.000000	61763.000000	58520.000000	68835.000000	64986.000000	59435.000000	69240.000000	62744.000000	61639.000000	65653.000000	67628.000000	64698.000000	62557.000000	61439.000000	62749.000000	61472.000000	63983.000000	60602.000000	58039.000000	68424.000000	67747.000000	66290.000000	68188.000000	65326.000000	71466.000000	62636.000000	60710.000000	66109.000000	69163.000000	65510.000000	71199.000000	58952.000000	58643.000000	69994.000000	66753.000000	61276.000000	66207.000000	69921.000000	63851.000000	64534.000000	64057.000000	63246.000000	64904.000000	68560.000000	65762.000000	65858.000000	63804.000000	58228.000000	61702.000000	67016.000000	56836.000000	69015.000000	68109.000000	58822.000000	67181.000000	65807.000000	62899.000000	68859.000000	75754.000000	72866.000000	77440.000000	62846.000000	68270.000000	69137.000000	67818.000000	63912.000000	61753.000000	63676.000000	61085.000000	64178.000000	67573.000000	58164.000000	75246.000000	60469.000000	66634.000000	64636.000000	
